Timestamp,Car Selection,Tesla,Version,Year,Origin,Wheels,Delivered,Battery,CapacityNetNew,"Form
Factor",Chemistry,Date,Age,Odometer,RatedRange,CapacityNetNow,Cycles,Degradation,DegradationPerMonth,DegradationPerCycle,Daily SOC Limit,DC Ratio,Battery Pack,Part Number,Energy Monitor,CC Check,WarrantyTime,WarrantyMileage,WarrantyDegradation,Result vs fleet data,DegradationPerKm,0.52,0.48,SUM
19.02.2024 17:14:59,Standard Range 2021 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2021,China,"18""",20.12.2021,CATL 6L,"61,7 kWh",Prismatic,LFP,19.02.2024,26 Months,14196 km,416 km,"57,4 kWh",53,"7,0%","0,27%",,,,,,,,0.27,0.09,0.23,"-2,3% compared to average",,"3,76%","0,93%","4,69%"
20.02.2024 07:38:11,Long Range 2022 / AWD / WLTP 604km / E5LD,Model 3,Long Range,2022,China,"18""",29.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,20.02.2024,17 Months,23000 km,577 km,"79,0 kWh",70,"0,6%",,,,,,,,,0.17,0.12,0.02,"2,8% compared to average",,"2,20%","1,18%","3,37%"
20.02.2024 13:42:32,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",13.09.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,20.02.2024,29 Months,54665 km,399 km,"51,1 kWh",236,"7,5%","0,26%","0,03%",,,,,,,0.3,0.34,0.25,"-0,5% compared to average","0,0001%","3,71%","3,22%","6,93%"
20.02.2024 19:10:22,Performance 2022 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2022,Germany,"21""",14.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,20.02.2024,17 Months,41527 km,476 km,"78,5 kWh",152,"1,2%",,"0,01%",,,,,,,0.18,0.22,0.04,"3,2% compared to average","0,0000%","2,26%","2,13%","4,39%"
20.02.2024 21:02:37,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",22.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,20.02.2024,8 Months,11850 km,406 km,"57,9 kWh",46,"3,6%",,,0.8,0.25,Original,,"57,8 kWh","0,1",0.08,0.07,0.12,,,#N/A,#N/A,
21.02.2024 08:59:45,Long Range 2022 / AWD / WLTP 602km / E5LD,Model 3,Long Range,2022,China,"18""",17.12.2022,LG Chem 5L,"79,5 kWh",2170,NMC,21.02.2024,14 Months,30122 km,557 km,"76,3 kWh",94,"4,0%",,"0,04%",,,,,,,0.15,0.16,0.13,"-0,6% compared to average","0,0001%","1,86%","1,55%","3,40%"
21.02.2024 09:18:06,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",27.09.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,17.02.2024,29 Months,37069 km,402 km,"51,5 kWh",159,"6,8%","0,24%","0,04%",,,,,,,0.3,0.23,0.23,"-1,0% compared to average","0,0002%","3,64%","2,18%","5,82%"
22.02.2024 10:31:49,Standard Range 2024 / RWD / WLTP 513km / H6LR,Model 3,Standard Range,2024,China,"19""",26.01.2024,CATL 6L,"61,7 kWh",Prismatic,LFP,22.02.2024,1 Months,1141 km,398 km,"60,9 kWh",0,"1,3%",,,,,,,,,0.01,0.01,0.04,"-1,1% compared to average",,"0,13%","0,07%","0,21%"
22.02.2024 11:32:28,Standard Range 2021 / RWD / WLTP 448km / E1LR,Model 3,Standard Range,2021,USA,"18""",27.02.2021,Panasonic 1L,"55,4 kWh",2170,NCA,24.04.2021,2 Months,3120 km,422 km,"54,0 kWh",13,"2,5%",,,0.7,0.25,Original,,,,0.02,0.02,0.08,"-1,9% compared to average",,"0,29%","0,27%","0,56%"
22.02.2024 12:26:06,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",24.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,22.02.2024,17 Months,33948 km,510 km,"75,7 kWh",114,"4,7%",,"0,04%",0.8,0.5,Original,,,,0.18,0.18,0.16,"-0,8% compared to average","0,0001%","2,23%","1,74%","3,97%"
22.02.2024 15:15:04,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"20""",15.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,22.02.2024,8 Months,14146 km,379 km,"58,0 kWh",55,"3,4%",,,1,0.25,Original,,"58,1 kWh","-0,1",0.09,0.09,0.11,,,#N/A,#N/A,
22.02.2024 22:51:59,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",01.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,22.02.2024,15 Months,16011 km,423 km,"58,4 kWh",59,"5,4%",,,1,0.25,Original,,,,0.15,0.1,0.18,"-2,2% compared to average",,"2,13%","1,05%","3,18%"
23.02.2024 09:44:50,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",28.07.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,23.02.2024,7 Months,8134 km,428 km,"59,1 kWh",30,"4,3%",,,0.8,0.5,Original,,"58,8 kWh","0,2",0.07,0.05,0.14,"-2,7% compared to average",,"1,00%","0,53%","1,53%"
23.02.2024 13:15:31,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",23.02.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,19.02.2024,12 Months,12200 km,403 km,"57,4 kWh",47,"4,3%",,,1,0,Original,,"57,2 kWh","0,2",0.12,0.08,0.14,,,#N/A,#N/A,
23.02.2024 13:21:38,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"19""",29.03.2019,Panasonic 3,"78,5 kWh",2170,NCA,23.02.2024,59 Months,45927 km,486 km,"74,1 kWh",151,"5,6%","0,09%","0,04%",,,,,,,0.61,0.24,0.19,"3,0% compared to average","0,0001%","6,43%","2,20%","8,63%"
24.02.2024 10:33:17,Standard Range 2021 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2021,China,"18""",11.12.2021,CATL 6L,"61,7 kWh",Prismatic,LFP,22.02.2024,26 Months,67222 km,415 km,"57,3 kWh",252,"7,2%","0,27%","0,03%",1,0.25,Original,,,,0.28,0.42,0.24,"1,0% compared to average","0,0001%","3,82%","4,40%","8,21%"
24.02.2024 12:01:45,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",24.06.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,24.02.2024,8 Months,17545 km,428 km,"59,1 kWh",65,"4,3%",,,0.7,0,Original,1666969-00-D,"58,8 kWh","0,3",0.08,0.11,0.14,"-2,0% compared to average",,"1,17%","1,15%","2,32%"
24.02.2024 15:16:50,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",29.05.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,24.02.2024,9 Months,23000 km,415 km,"59,1 kWh",87,"4,2%",,,,,,,,,0.09,0.14,0.14,,,#N/A,"1,56%",
24.02.2024 15:23:35,Long Range 2023 / RWD / WLTP 638km / E5LR,Model 3,Long Range,2023,China,"18""",09.09.2023,LG Chem 5L,"79,5 kWh",2170,NMC,24.02.2024,6 Months,12343 km,552 km,"78,9 kWh",35,"0,7%",,,0.8,0.25,Original,,"78,4 kWh","0,6",0.06,0.06,0.02,"0,7% compared to average",,"0,73%","0,63%","1,36%"
24.02.2024 18:03:32,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",08.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,24.02.2024,18 Months,50044 km,499 km,"74,1 kWh",169,"6,8%",,"0,04%",,,,,,,0.18,0.26,0.23,"-1,9% compared to average","0,0001%","2,30%","2,57%","4,87%"
24.02.2024 23:05:46,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",15.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,24.02.2024,8 Months,11255 km,403 km,"57,4 kWh",44,"4,3%",,,1,0.5,Original,,"57,3 kWh","0,1",0.09,0.07,0.14,,,#N/A,#N/A,
25.02.2024 17:41:35,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",23.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,24.02.2024,8 Months,22000 km,407 km,"58,0 kWh",85,"3,3%",,,,,,,,,0.08,0.14,0.11,,,#N/A,#N/A,
25.02.2024 18:48:38,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",04.05.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,24.02.2024,10 Months,30850 km,414 km,"59,0 kWh",117,"4,4%",,"0,04%",,,,,,,0.1,0.19,0.15,,"0,0001%",#N/A,"2,09%",
25.02.2024 22:43:44,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"19""",04.03.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,25.02.2024,24 Months,31020 km,418 km,"57,7 kWh",116,"6,5%",,"0,06%",,,,,,,0.25,0.19,0.22,"-1,0% compared to average","0,0002%","3,44%","2,03%","5,47%"
26.02.2024 07:55:52,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",23.02.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,26.02.2024,24 Months,32794 km,416 km,"57,4 kWh",123,"7,0%","0,29%","0,06%",,,,,,,0.25,0.2,0.23,"-1,3% compared to average","0,0002%","3,49%","2,14%","5,63%"
26.02.2024 08:16:44,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",17.05.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,26.02.2024,9 Months,16030 km,428 km,"59,1 kWh",59,"4,3%",,,,,,,,,0.1,0.1,0.14,"-1,9% compared to average",,"1,36%","1,05%","2,41%"
26.02.2024 09:01:34,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",08.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,26.02.2024,9 Months,20571 km,403 km,"57,4 kWh",80,"4,3%",,,0.9,0,Original,,,,0.09,0.13,0.14,,,#N/A,#N/A,
26.02.2024 10:59:08,Long Range 2023 / AWD / WLTP 602km / E5LD,Model 3,Long Range,2023,China,"18""",26.06.2023,LG Chem 5L,"79,5 kWh",2170,NMC,25.02.2024,8 Months,12461 km,566 km,"77,5 kWh",38,"2,5%",,,0.6,0.5,Original,,"77,4 kWh","0,1",0.08,0.06,0.08,"-0,8% compared to average",,"1,05%","0,64%","1,69%"
26.02.2024 13:54:29,Plaid (Palladium Refresh) / WLTP 600km,Model S,Plaid,,,"19""",17.11.2022,Panasonic b1,"99,4 kWh",18560,NCA,24.02.2024,15 Months,70504 km,601 km,"90,6 kWh",214,"8,9%",,"0,04%",0.8,0.5,Original,,,,0.16,0.29,0.3,,"0,0001%",#N/A,"4,26%",
26.02.2024 18:45:04,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",13.09.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,26.02.2024,17 Months,18457 km,421 km,"58,1 kWh",69,"5,8%",,,,,,,,,0.18,0.12,0.19,"-2,1% compared to average",,"2,53%","1,21%","3,73%"
26.02.2024 20:31:08,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"20""",28.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,25.02.2024,8 Months,9261 km,379 km,"58,0 kWh",36,"3,4%",,,,,,,,,0.08,0.06,0.11,,,#N/A,#N/A,
26.02.2024 21:30:51,Long Range 2021 / AWD / WLTP 580km / E5CD,Model 3,Long Range,2021,China,"18""",03.09.2021,LG Chem 5C,"75,9 kWh",2170,NMC,26.02.2024,30 Months,73020 km,497 km,"68,1 kWh",245,"10,3%","0,35%","0,04%",0.8,0.75,Original,,,,0.31,0.38,0.34,"-2,7% compared to average","0,0001%","3,86%","3,70%","7,56%"
27.02.2024 01:01:38,Long Range 2020 / AWD / WLTP 560km / E3D,Model 3,Long Range,2020,USA,"18""",26.08.2020,Panasonic 3,"78,5 kWh",2170,NCA,26.02.2024,42 Months,76962 km,477 km,"72,7 kWh",255,"7,3%","0,17%","0,03%",0.7,0.5,Original,,,,0.44,0.4,0.24,"0,9% compared to average","0,0001%","4,59%","3,69%","8,28%"
27.02.2024 06:03:17,Standard Range 2021 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2021,China,"18""",18.12.2021,CATL 6L,"61,7 kWh",Prismatic,LFP,27.02.2024,26 Months,78000 km,415 km,"57,3 kWh",292,"7,2%","0,27%","0,02%",,,,,,,0.27,0.49,0.24,"1,7% compared to average","0,0001%","3,81%","5,10%","8,91%"
27.02.2024 12:55:13,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"20""",15.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,27.02.2024,8 Months,14430 km,379 km,"58,0 kWh",56,"3,4%",,,1,0.25,Original,,"57,7 kWh","0,3",0.09,0.09,0.11,,,#N/A,#N/A,
27.02.2024 16:28:43,Standard Range 2024 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2024,Germany,"19""",26.01.2024,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,27.02.2024,1 Months,2406 km,413 km,"58,9 kWh",9,"1,9%",,,,,,,,,0.01,0.02,0.06,,,#N/A,#N/A,
28.02.2024 15:38:54,Long Range 2023 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2023,Germany,"20""",01.03.2023,LG Chem 5L,"79,5 kWh",2170,NMC,28.02.2024,12 Months,31784 km,499 km,"74,1 kWh",107,"6,8%",,"0,06%",,,,,,,0.12,0.17,0.23,"-3,6% compared to average","0,0002%","1,57%","1,63%","3,20%"
29.02.2024 13:56:47,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",30.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,29.02.2024,8 Months,8740 km,406 km,"57,9 kWh",34,"3,6%",,,,,,,,,0.08,0.05,0.12,,,#N/A,#N/A,
29.02.2024 16:45:24,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"18""",15.12.2018,Panasonic 3,"78,5 kWh",2170,NCA,29.02.2024,63 Months,137908 km,447 km,"68,2 kWh",472,"13,2%","0,21%","0,03%",0.8,0.25,Original,,,,0.65,0.72,0.44,"0,3% compared to average","0,0001%","6,82%","6,62%","13,44%"
29.02.2024 23:01:37,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",15.09.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,29.02.2024,18 Months,42700 km,419 km,"57,8 kWh",159,"6,3%",,"0,04%",,,,,,,0.18,0.27,0.21,"-1,0% compared to average","0,0001%","2,53%","2,79%","5,32%"
01.03.2024 12:23:15,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",07.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,29.02.2024,15 Months,35500 km,424 km,"58,5 kWh",132,"5,2%",,"0,04%",1,0.5,Original,,,,0.15,0.22,0.17,"-0,7% compared to average","0,0001%","2,14%","2,32%","4,46%"
01.03.2024 15:37:15,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"18""",13.09.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,01.03.2024,6 Months,15634 km,411 km,"58,6 kWh",60,"2,4%",,,1,0.25,Original,,,,0.06,0.1,0.08,,,#N/A,#N/A,
01.03.2024 20:29:56,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",25.08.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,26.02.2024,6 Months,9659 km,432 km,"59,6 kWh",36,"3,4%",,,,,,,,,0.06,0.06,0.11,"-1,9% compared to average",,"0,88%","0,63%","1,51%"
02.03.2024 10:26:59,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",15.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,01.01.2024,13 Months,4300 km,426 km,"58,8 kWh",16,"4,7%",,,,,,,,,0.13,0.03,0.16,"-2,6% compared to average",,"1,82%","0,28%","2,10%"
02.03.2024 15:37:24,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",04.08.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,02.03.2024,7 Months,13815 km,417 km,"59,4 kWh",52,"3,7%",,,,,,,,,0.07,0.09,0.12,,,#N/A,"0,94%",
02.03.2024 21:52:42,Long Range 2022-2024 / AWD / EPA 358 Miles,Model 3,Long Range,,USA,"18""",19.05.2022,Panasonic 3L,"82,0 kWh",2170,NCA,02.03.2024,21 Months,22207 km,525 km,"71,9 kWh",70,"12,3%",,,0.5,0,,,,,0.22,0.12,0.41,"-7,3% compared to average",,"3,41%","1,61%","5,02%"
03.03.2024 11:49:23,Standard Range 2024 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2024,Germany,"19""",09.12.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,22.02.2024,2 Months,7237 km,416 km,"59,3 kWh",28,"1,2%",,,1,0.75,Original,,,,0.03,0.05,0.04,,,#N/A,#N/A,
03.03.2024 19:36:56,Standard Range 2024 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2024,Germany,"19""",29.09.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,02.03.2024,5 Months,5100 km,405 km,"57,7 kWh",20,"3,8%",,,1,,Original,,,,0.05,0.03,0.13,,,#N/A,#N/A,
03.03.2024 21:15:40,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",25.05.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,02.03.2024,9 Months,17000 km,429 km,"59,2 kWh",63,"4,0%",,,,,,,,,0.1,0.11,0.13,"-1,6% compared to average",,"1,34%","1,11%","2,46%"
03.03.2024 22:19:13,Performance 2023 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2023,Germany,"21""",08.03.2023,LG Chem 5L,"79,5 kWh",2170,NMC,03.03.2024,12 Months,25938 km,453 km,"74,7 kWh",97,"6,0%",,,0.8,0.75,Original,,"74,3 kWh","0,4",0.12,0.14,0.2,"-3,1% compared to average",,"1,56%","1,33%","2,89%"
03.03.2024 22:24:06,Performance 2022 / AWD / WLTP 547km / E5LD,Model 3,Performance,2022,China,"20""",01.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,03.03.2024,18 Months,31568 km,492 km,"78,0 kWh",110,"1,9%",,"0,02%",0.6,0.25,Original,,,,0.19,0.16,0.06,"2,1% compared to average","0,0001%","2,37%","1,62%","3,99%"
04.03.2024 18:33:29,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",25.08.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,04.03.2024,6 Months,10105 km,432 km,"59,6 kWh",37,"3,4%",,,,,,,,,0.07,0.06,0.11,"-1,8% compared to average",,"0,92%","0,66%","1,58%"
05.03.2024 02:53:24,Standard Range 2021 / RWD / WLTP 448km / E1LR,Model 3,Standard Range,2021,USA,"18""",06.03.2021,Panasonic 1L,"55,4 kWh",2170,NCA,03.03.2024,36 Months,60750 km,398 km,"50,9 kWh",262,"8,0%","0,22%","0,03%",0.8,0.25,Original,,,,0.37,0.38,0.27,"2,8% compared to average","0,0001%","5,62%","5,21%","10,83%"
05.03.2024 09:05:29,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",08.06.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,04.03.2024,33 Months,39510 km,400 km,"51,2 kWh",170,"7,2%","0,22%","0,04%",0.8,0.25,Original,,,,0.34,0.25,0.24,"-0,8% compared to average","0,0002%","4,17%","2,33%","6,50%"
05.03.2024 09:40:28,Long Range 2021 / AWD / WLTP 614km / E3LD,Model 3,Long Range,2021,USA,"18""",01.06.2021,Panasonic 3L,"82,0 kWh",2170,NCA,28.02.2024,33 Months,98851 km,555 km,"76,0 kWh",303,"7,3%","0,22%","0,02%",0.8,0.25,Original,,,,0.34,0.51,0.24,"5,1% compared to average","0,0001%","5,22%","7,18%","12,40%"
05.03.2024 11:36:56,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",08.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,05.03.2024,9 Months,21073 km,402 km,"57,3 kWh",82,"4,5%",,,0.9,0.25,Original,,"57,1 kWh","0,2",0.09,0.13,0.15,,,#N/A,#N/A,
05.03.2024 14:55:51,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"20""",15.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,04.03.2024,9 Months,14650 km,379 km,"58,0 kWh",57,"3,4%",,,1,0.25,Original,,"57,9 kWh","0,1",0.09,0.09,0.11,,,#N/A,#N/A,
06.03.2024 15:10:01,Long Range 2023 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2023,Germany,"19""",13.06.2023,LG Chem 5L,"79,5 kWh",2170,NMC,06.03.2024,9 Months,23179 km,518 km,"76,9 kWh",77,"3,2%",,,0.8,0.25,Original,,,,0.09,0.12,0.11,"-0,9% compared to average",,"1,15%","1,19%","2,34%"
06.03.2024 15:25:44,Performance 2022 / AWD / WLTP 547km / E5LD,Model 3,Performance,2022,China,"20""",22.08.2022,LG Chem 5L,"79,5 kWh",2170,NMC,27.02.2024,18 Months,56129 km,492 km,"78,0 kWh",196,"1,9%",,"0,01%",0.9,0.25,Original,N/A,,,0.19,0.29,0.06,"3,4% compared to average","0,0000%","2,39%","2,88%","5,27%"
06.03.2024 19:32:57,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"20""",24.02.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,06.03.2024,12 Months,29900 km,383 km,"58,6 kWh",113,"5,0%",,,0.8,0.25,Original,,"58,1 kWh","0,5",0.13,0.19,0.17,,,#N/A,"2,03%",
07.03.2024 15:03:25,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"18""",11.03.2019,Panasonic 3,"78,5 kWh",2170,NCA,07.03.2024,60 Months,74582 km,467 km,"71,2 kWh",250,"9,3%","0,15%","0,04%",0.8,0.25,Original,,,,0.62,0.39,0.31,"0,8% compared to average","0,0001%","6,54%","3,58%","10,12%"
07.03.2024 17:55:34,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"19""",25.06.2019,Panasonic 3,"78,5 kWh",2170,NCA,29.02.2024,56 Months,175200 km,440 km,"67,1 kWh",603,"14,5%","0,26%","0,02%",,,,,,,0.59,0.91,0.48,"0,0% compared to average","0,0001%","6,14%","8,41%","14,54%"
08.03.2024 09:27:11,Standard Range 2019 / RWD / WLTP 409km / E1R,Model 3,Standard Range,2019,USA,"18""",25.06.2019,Panasonic 1C,"52,6 kWh",2170,NCA,06.03.2024,56 Months,74139 km,348 km,"47,3 kWh",325,"10,0%","0,18%","0,03%",0.8,0.25,Original,,"47,4 kWh","-0,1",0.59,0.46,0.33,"0,8% compared to average","0,0001%","6,56%","4,26%","10,82%"
08.03.2024 10:19:44,Long Range 2021 / AWD / WLTP 614km / E3LD,Model 3,Long Range,2021,USA,"18""",01.06.2021,Panasonic 3L,"82,0 kWh",2170,NCA,05.03.2024,33 Months,98500 km,555 km,"76,0 kWh",302,"7,3%","0,22%","0,02%",,,,,,,0.35,0.51,0.24,"5,1% compared to average","0,0001%","5,25%","7,15%","12,41%"
08.03.2024 12:50:32,Standard Range 2021 / RWD / WLTP 448km / E1LR,Model 3,Standard Range,2021,USA,"18""",27.02.2021,Panasonic 1L,"55,4 kWh",2170,NCA,08.03.2024,36 Months,44261 km,391 km,"50,0 kWh",193,"9,7%","0,27%","0,05%",0.7,0.25,Original,,,,0.38,0.28,0.32,"-0,2% compared to average","0,0002%","5,68%","3,80%","9,47%"
08.03.2024 13:14:26,Standard Range 2019 / RWD / WLTP 409km / E1R,Model 3,Standard Range,2019,USA,"18""",10.09.2019,Panasonic 1C,"52,6 kWh",2170,NCA,08.03.2024,54 Months,155372 km,339 km,"46,1 kWh",690,"12,3%","0,23%","0,02%",,,,,,,0.56,0.97,0.41,"2,9% compared to average","0,0001%","6,28%","8,93%","15,20%"
08.03.2024 14:15:53,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",13.09.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,08.03.2024,30 Months,55405 km,399 km,"51,1 kWh",239,"7,5%","0,25%","0,03%",,,,,,,0.31,0.35,0.25,"-0,4% compared to average","0,0001%","3,78%","3,26%","7,04%"
08.03.2024 17:29:18,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",20.03.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,08.03.2024,12 Months,19545 km,412 km,"58,7 kWh",74,"4,8%",,,1,0.25,Original,,"58,5 kWh","0,2",0.12,0.12,0.16,,,#N/A,"1,33%",
09.03.2024 21:18:36,Standard Range 2024 / RWD / WLTP 513km / H6LR,Model 3,Standard Range,2024,China,"18""",27.11.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,09.03.2024,3 Months,1563 km,438 km,"60,4 kWh",0,"2,0%",,,,,,,,,0.04,0.01,0.07,"-1,4% compared to average",,"0,49%","0,10%","0,60%"
09.03.2024 22:37:37,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",08.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,06.03.2024,18 Months,50953 km,497 km,"73,8 kWh",173,"7,2%",,"0,04%",,,,,,,0.19,0.27,0.24,"-2,2% compared to average","0,0001%","2,35%","2,61%","4,96%"
10.03.2024 00:07:47,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",13.05.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,10.03.2024,10 Months,11961 km,415 km,"59,1 kWh",45,"4,2%",,,,,,,,,0.1,0.07,0.14,,,#N/A,"0,81%",
10.03.2024 11:55:47,Standard Range 2021 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2021,China,"18""",11.12.2021,CATL 6L,"61,7 kWh",Prismatic,LFP,09.03.2024,27 Months,68598 km,415 km,"57,3 kWh",257,"7,2%","0,27%","0,03%",1,0.25,Original,,"57,1 kWh","0,2",0.28,0.43,0.24,"1,2% compared to average","0,0001%","3,89%","4,48%","8,38%"
10.03.2024 18:20:27,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",29.03.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,10.03.2024,11 Months,9567 km,414 km,"59,0 kWh",36,"4,4%",,,,,,,,,0.12,0.06,0.15,,,#N/A,"0,65%",
